1.471870,0.000000
1.471776,0.010090
1.471494,0.020177
1.471025,0.030256
1.470368,0.040325
1.469524,0.050381
1.468494,0.060418
1.467277,0.070435
1.465874,0.080428
1.464286,0.090392
1.462514,0.100326
1.460558,0.110225
1.458419,0.120086
1.456097,0.129906
1.453596,0.139682
1.450914,0.149409
1.448053,0.159086
1.445015,0.168708
1.441800,0.178273
1.438411,0.187777
1.434848,0.197218
1.431113,0.206592
1.427208,0.215896
1.423134,0.225127
1.418893,0.234283
1.414486,0.243361
1.409916,0.252357
1.405184,0.261269
1.400293,0.270095
1.395244,0.278831
1.390039,0.287476
1.384680,0.296026
1.379170,0.304479
1.373510,0.312833
1.367703,0.321085
1.361752,0.329233
1.355657,0.337276
1.349423,0.345210
1.343050,0.353034
1.336543,0.360745
1.329902,0.368342
1.323130,0.375823
1.316231,0.383187
1.309206,0.390430
1.302058,0.397552
1.294790,0.404552
1.287404,0.411427
1.279903,0.418176
1.272289,0.424798
1.264565,0.431291
1.256734,0.437655
1.248799,0.443888
1.240761,0.449988
1.232625,0.455956
1.224391,0.461790
1.216064,0.467488
1.207646,0.473052
1.199139,0.478478
1.190546,0.483768
1.181870,0.488920
1.173113,0.493934
1.164278,0.498810
1.155368,0.503546
1.146386,0.508143
1.137333,0.512600
1.128213,0.516918
1.119028,0.521095
1.109780,0.525133
1.100473,0.529030
1.091108,0.532788
1.081688,0.536406
1.072216,0.539884
1.062694,0.543223
1.053124,0.546423
1.043509,0.549484
1.033851,0.552407
1.024152,0.555191
1.014415,0.557839
1.004642,0.560350
0.994835,0.562724
0.984996,0.564964
0.975127,0.567068
0.965231,0.569039
0.955309,0.570876
0.945364,0.572582
0.935397,0.574156
0.925410,0.575599
0.915405,0.576914
0.905385,0.578100
0.895350,0.579159
0.885302,0.580092
0.875244,0.580900
0.865177,0.581584
0.855102,0.582146
0.845021,0.582587
0.834935,0.582908
0.824847,0.583111
0.814757,0.583197
0.804666,0.583167
0.794577,0.583023
0.784489,0.582767
0.774405,0.582399
0.764326,0.581922
0.754252,0.581337
0.744185,0.580646
0.734126,0.579850
0.724076,0.578952
0.714035,0.577952
0.704004,0.576853
0.693985,0.575656
0.683977,0.574363
0.673982,0.572976
0.664001,0.571497
0.654033,0.569928
0.644079,0.568270
0.634141,0.566526
0.624217,0.564698
0.614309,0.562787
0.604417,0.560796
0.594541,0.558727
0.584681,0.556581
0.574837,0.554362
0.565010,0.552070
0.555200,0.549709
0.545405,0.547281
0.535628,0.544788
0.525866,0.542232
0.516121,0.539616
0.506391,0.536942
0.496676,0.534212
0.486977,0.531430
0.477292,0.528597
0.467621,0.525717
0.457964,0.522791
0.448319,0.519824
0.438687,0.516817
0.429066,0.513773
0.419456,0.510696
0.409856,0.507589
0.400265,0.504454
0.390681,0.501295
0.381105,0.498116
0.371534,0.494919
0.361968,0.491708
0.352405,0.488486
0.342845,0.485259
0.333285,0.482028
0.323725,0.478799
0.314163,0.475576
0.304598,0.472362
0.295028,0.469163
0.285451,0.465982
0.275867,0.462825
0.266274,0.459697
0.256669,0.456602
0.247053,0.453547
0.237422,0.450535
0.227775,0.447574
0.218112,0.444669
0.208430,0.441826
0.198729,0.439051
0.189006,0.436350
0.179261,0.433731
0.169493,0.431199
0.159701,0.428762
0.149885,0.426427
0.140043,0.424199
0.130176,0.422087
0.120284,0.420097
0.110366,0.418236
0.100424,0.416511
0.090459,0.414927
0.080471,0.413492
0.070462,0.412210
0.060434,0.411088
0.050389,0.410130
0.040329,0.409340
0.030258,0.408721
0.020177,0.408278
0.010090,0.408011
0.000000,0.407922
-0.010090,0.408011
-0.020177,0.408278
-0.030258,0.408721
-0.040329,0.409340
-0.050389,0.410130
-0.060434,0.411088
-0.070462,0.412210
-0.080471,0.413492
-0.090459,0.414927
-0.100424,0.416511
-0.110366,0.418236
-0.120284,0.420097
-0.130176,0.422087
-0.140043,0.424199
-0.149885,0.426427
-0.159701,0.428762
-0.169493,0.431199
-0.179261,0.433731
-0.189006,0.436350
-0.198729,0.439051
-0.208430,0.441826
-0.218112,0.444669
-0.227775,0.447574
-0.237422,0.450535
-0.247053,0.453547
-0.256669,0.456602
-0.266274,0.459697
-0.275867,0.462825
-0.285451,0.465982
-0.295028,0.469163
-0.304598,0.472362
-0.314163,0.475576
-0.323725,0.478799
-0.333285,0.482028
-0.342845,0.485259
-0.352405,0.488486
-0.361968,0.491708
-0.371534,0.494919
-0.381105,0.498116
-0.390681,0.501295
-0.400265,0.504454
-0.409856,0.507589
-0.419456,0.510696
-0.429066,0.513773
-0.438687,0.516817
-0.448319,0.519824
-0.457964,0.522791
-0.467621,0.525717
-0.477292,0.528597
-0.486977,0.531430
-0.496676,0.534212
-0.506391,0.536942
-0.516121,0.539616
-0.525866,0.542232
-0.535628,0.544788
-0.545405,0.547281
-0.555200,0.549709
-0.565010,0.552070
-0.574837,0.554362
-0.584681,0.556581
-0.594541,0.558727
-0.604417,0.560796
-0.614309,0.562787
-0.624217,0.564698
-0.634141,0.566526
-0.644079,0.568270
-0.654033,0.569928
-0.664001,0.571497
-0.673982,0.572976
-0.683977,0.574363
-0.693985,0.575656
-0.704004,0.576853
-0.714035,0.577952
-0.724076,0.578952
-0.734126,0.579850
-0.744185,0.580646
-0.754252,0.581337
-0.764326,0.581922
-0.774405,0.582399
-0.784489,0.582767
-0.794577,0.583023
-0.804666,0.583167
-0.814757,0.583197
-0.824847,0.583111
-0.834935,0.582908
-0.845021,0.582587
-0.855102,0.582146
-0.865177,0.581584
-0.875244,0.580900
-0.885302,0.580092
-0.895350,0.579159
-0.905385,0.578100
-0.915405,0.576914
-0.925410,0.575599
-0.935397,0.574156
-0.945364,0.572582
-0.955309,0.570876
-0.965231,0.569039
-0.975127,0.567068
-0.984996,0.564964
-0.994835,0.562724
-1.004642,0.560350
-1.014415,0.557839
-1.024152,0.555191
-1.033851,0.552407
-1.043509,0.549484
-1.053124,0.546423
-1.062694,0.543223
-1.072216,0.539884
-1.081688,0.536406
-1.091108,0.532788
-1.100473,0.529030
-1.109780,0.525133
-1.119028,0.521095
-1.128213,0.516918
-1.137333,0.512600
-1.146386,0.508143
-1.155368,0.503546
-1.164278,0.498810
-1.173113,0.493934
-1.181870,0.488920
-1.190546,0.483768
-1.199139,0.478478
-1.207646,0.473052
-1.216064,0.467488
-1.224391,0.461790
-1.232625,0.455956
-1.240761,0.449988
-1.248799,0.443888
-1.256734,0.437655
-1.264565,0.431291
-1.272289,0.424798
-1.279903,0.418176
-1.287404,0.411427
-1.294790,0.404552
-1.302058,0.397552
-1.309206,0.390430
-1.316231,0.383187
-1.323130,0.375823
-1.329902,0.368342
-1.336543,0.360745
-1.343050,0.353034
-1.349423,0.345210
-1.355657,0.337276
-1.361752,0.329233
-1.367703,0.321085
-1.373510,0.312833
-1.379170,0.304479
-1.384680,0.296026
-1.390039,0.287476
-1.395244,0.278831
-1.400293,0.270095
-1.405184,0.261269
-1.409916,0.252357
-1.414486,0.243361
-1.418893,0.234283
-1.423134,0.225127
-1.427208,0.215896
-1.431113,0.206592
-1.434848,0.197218
-1.438411,0.187777
-1.441800,0.178273
-1.445015,0.168708
-1.448053,0.159086
-1.450914,0.149409
-1.453596,0.139682
-1.456097,0.129906
-1.458419,0.120086
-1.460558,0.110225
-1.462514,0.100326
-1.464286,0.090392
-1.465874,0.080428
-1.467277,0.070435
-1.468494,0.060418
-1.469524,0.050381
-1.470368,0.040325
-1.471025,0.030256
-1.471494,0.020177
-1.471776,0.010090
-1.471870,0.000000
-1.471776,-0.010090
-1.471494,-0.020177
-1.471025,-0.030256
-1.470368,-0.040325
-1.469524,-0.050381
-1.468494,-0.060418
-1.467277,-0.070435
-1.465874,-0.080428
-1.464286,-0.090392
-1.462514,-0.100326
-1.460558,-0.110225
-1.458419,-0.120086
-1.456097,-0.129906
-1.453596,-0.139682
-1.450914,-0.149409
-1.448053,-0.159086
-1.445015,-0.168708
-1.441800,-0.178273
-1.438411,-0.187777
-1.434848,-0.197218
-1.431113,-0.206592
-1.427208,-0.215896
-1.423134,-0.225127
-1.418893,-0.234283
-1.414486,-0.243361
-1.409916,-0.252357
-1.405184,-0.261269
-1.400293,-0.270095
-1.395244,-0.278831
-1.390039,-0.287476
-1.384680,-0.296026
-1.379170,-0.304479
-1.373510,-0.312833
-1.367703,-0.321085
-1.361752,-0.329233
-1.355657,-0.337276
-1.349423,-0.345210
-1.343050,-0.353034
-1.336543,-0.360745
-1.329902,-0.368342
-1.323130,-0.375823
-1.316231,-0.383187
-1.309206,-0.390430
-1.302058,-0.397552
-1.294790,-0.404552
-1.287404,-0.411427
-1.279903,-0.418176
-1.272289,-0.424798
-1.264565,-0.431291
-1.256734,-0.437655
-1.248799,-0.443888
-1.240761,-0.449988
-1.232625,-0.455956
-1.224391,-0.461790
-1.216064,-0.467488
-1.207646,-0.473052
-1.199139,-0.478478
-1.190546,-0.483768
-1.181870,-0.488920
-1.173113,-0.493934
-1.164278,-0.498810
-1.155368,-0.503546
-1.146386,-0.508143
-1.137333,-0.512600
-1.128213,-0.516918
-1.119028,-0.521095
