1.000000,0.000000
1.000000,0.008220
1.000000,0.016440
1.000000,0.024660
0.999999,0.032879
0.999997,0.041099
0.999993,0.049319
0.999987,0.057539
0.999978,0.065759
0.999965,0.073978
0.999947,0.082198
0.999922,0.090418
0.999889,0.098638
0.999848,0.106858
0.999795,0.115077
0.999730,0.123297
0.999650,0.131516
0.999554,0.139736
0.999439,0.147955
0.999304,0.156173
0.999145,0.164392
0.998960,0.172609
0.998748,0.180826
0.998503,0.189043
0.998225,0.197258
0.997909,0.205471
0.997553,0.213684
0.997153,0.221894
0.996706,0.230101
0.996208,0.238306
0.995654,0.246507
0.995042,0.254704
0.994367,0.262896
0.993625,0.271082
0.992812,0.279262
0.991922,0.287433
0.990951,0.295596
0.989895,0.303747
0.988748,0.311887
0.987506,0.320012
0.986162,0.328121
0.984713,0.336212
0.983152,0.344283
0.981474,0.352329
0.979673,0.360349
0.977745,0.368340
0.975684,0.376297
0.973483,0.384216
0.971139,0.392095
0.968645,0.399927
0.965997,0.407709
0.963190,0.415434
0.960220,0.423098
0.957082,0.430695
0.953773,0.438220
0.950290,0.445665
0.946629,0.453024
0.942790,0.460292
0.938770,0.467462
0.934569,0.474526
0.930186,0.481480
0.925623,0.488317
0.920880,0.495030
0.915961,0.501615
0.910867,0.508066
0.905602,0.514378
0.900170,0.520547
0.894576,0.526570
0.888825,0.532442
0.882922,0.538162
0.876874,0.543728
0.870686,0.549138
0.864364,0.554391
0.857915,0.559488
0.851346,0.564429
0.844663,0.569214
0.837872,0.573844
0.830979,0.578323
0.823991,0.582651
0.816914,0.586831
0.809753,0.590866
0.802513,0.594758
0.795200,0.598511
0.787819,0.602129
0.780375,0.605613
0.772871,0.608969
0.765312,0.612199
0.757703,0.615306
0.750046,0.618296
0.742345,0.621170
0.734603,0.623933
0.726824,0.626588
0.719010,0.629138
0.711164,0.631587
0.703287,0.633938
0.695384,0.636195
0.687454,0.638361
0.679501,0.640438
0.671526,0.642429
0.663531,0.644339
0.655518,0.646168
0.647487,0.647921
0.639440,0.649600
0.631379,0.651207
0.623305,0.652745
0.615218,0.654217
0.607119,0.655624
0.599010,0.656969
0.590891,0.658255
0.582764,0.659483
0.574628,0.660655
0.566485,0.661774
0.558334,0.662841
0.550178,0.663858
0.542015,0.664828
0.533848,0.665751
0.525675,0.666630
0.517498,0.667465
0.509316,0.668260
0.501131,0.669015
0.492943,0.669732
0.484751,0.670412
